asset_id,gi_id,borough,sewer_type,asset_type,status,status_group,constructed_date,outfall,nyc_waters,latitude,longitude
188233,RG-1A,Manhattan,Combined,Rain Garden,Constructed,Constructed,2018-11-01,HP-003,East River / Open Waters,40.78677217278432,-73.9394770848878
137718,1160b,Queens,Combined,ROWB,Constructed (Full Maintenance),Constructed,2016-12-28,NCQ-077,Newtown Creek,40.72046367598001,-73.90764476740509
112708,1135C,Brooklyn,Combined,ROWB,Constructed (Full Maintenance),Constructed,2021-06-29,26W-005,Jamaica Bay and Tributaries,40.68806037421329,-73.8689158628434
140723,1896C,Queens,Combined,ROWB,Constructed (Full Maintenance),Constructed,2021-12-15,TI-010,Flushing Creek,40.74432499047488,-73.79447280014571
167785,IB3087k,Queens,Combined,ROW Infiltration Basin with Grass Top,Constructed (Full Maintenance),Constructed,2022-08-31,TI-010,Flushing Creek,40.74488805447289,-73.80412871896162
186042,IB2333b,Queens,Combined,ROW Infiltration Basin with Grass Top,Constructed (Full Maintenance),Constructed,2022-06-09,JAM-003a,Jamaica Bay and Tributaries,40.67145307305171,-73.81182716486174
181950,IB1198a,Brooklyn,Combined,ROW Infiltration Basin with Concrete Top,Constructed (Full Maintenance),Constructed,2021-06-29,26W-005,Jamaica Bay and Tributaries,40.67586230443276,-73.88630052535665
161171,IB1144AB,Queens,Combined,ROW Infiltration Basin with Combination of Concrete and Grass Top,Constructed (Full Maintenance),Constructed,2021-06-11,JAM-003,Jamaica Bay and Tributaries,40.688897690581655,-73.84099855508894
150990,211a,Brooklyn,Combined,ROWB,Constructed (Full Maintenance),Constructed,2016-06-30,26W-003,Jamaica Bay and Tributaries,40.65271689612217,-73.91560164310222
183221,IB3050C,Brooklyn,Combined,ROW Infiltration Basin with Concrete Top,Constructed (Full Maintenance),Constructed,2024-04-30,CI-005,Jamaica Bay and Tributaries,40.660934112501785,-73.93974607039024
159182,965b,Bronx,Combined,ROWRG,Constructed (Full Maintenance),Constructed,2016-05-25,HP-024,Hutchinson River,40.88334498120734,-73.8418784204597
148064,C-104a,Queens,Combined,ROWB,Constructed (Full Maintenance),Constructed,2017-12-22,JAM-003,Jamaica Bay and Tributaries,40.70253382822669,-73.83195772006258
107900,2203a,Queens,Combined,ROWB,Constructed (Full Maintenance),Constructed,2022-08-31,TI-010,Flushing Creek,40.76550190725245,-73.80794551732461
118285,368a,Brooklyn,Combined,ROWB,Constructed (Full Maintenance),Constructed,2015-10-15,26W-003,Jamaica Bay and Tributaries,40.6657274591314,-73.90941602659763
187910,IB1174-1b,Queens,Combined,ROW Infiltration Basin with Grass Top,Constructed (Full Maintenance),Constructed,2021-10-31,TI-010,Flushing Creek,40.73214881530557,-73.82087652418464
171077,1379b,Brooklyn,Combined,ROWB,Constructed (Full Maintenance),Constructed,2021-06-29,26W-005,Jamaica Bay and Tributaries,40.66993884078928,-73.8859258437257
188397,PP-1,Queens,MS4,Permeable Pavers,Constructed,Constructed,2019-10-01,ROC-680,Jamaica Bay and Tributaries,40.58000294594888,-73.82810120915683
159897,143A,Queens,Non-combined,ROWB,Constructed (Full Maintenance),Constructed,2021-06-15,JAM-649,Jamaica Bay and Tributaries,40.66949833680099,-73.73311995749187
183191,IB3030D,Brooklyn,Combined,ROW Infiltration Basin with Concrete Top,Constructed (Full Maintenance),Constructed,2024-04-30,CI-005,Jamaica Bay and Tributaries,40.66177397188959,-73.9365143868561
112855,1208A,Queens,Combined,ROWB,Constructed (Full Maintenance),Constructed,2021-06-29,26W-005,Jamaica Bay and Tributaries,40.68941481677103,-73.8658685272674
141594,6168E,Queens,Combined,ROWB,Constructed (Full Maintenance),Constructed,2019-11-08,BB-009,Newtown Creek,40.73832678182004,-73.93004774935507
133177,545A,Brooklyn,Combined,ROWB,Constructed (Full Maintenance),Constructed,2015-12-08,26W-003,Jamaica Bay and Tributaries,40.659306036559165,-73.92351347354584
183447,2-IB682a,Brooklyn,Combined,ROW Infiltration Basin with Concrete Top,Constructed (Full Maintenance),Constructed,2022-07-16,NCB-014,East River / Open Waters,40.703261249593794,-73.95358839255525
141955,6290J,Queens,Combined,ROWB,Constructed (Full Maintenance),Constructed,2020-12-31,BB-009,Newtown Creek,40.737390035336446,-73.92560144767232
172727,IB3077-1D,Brooklyn,Combined,ROW Infiltration Basin with Concrete Top,Constructed (Full Maintenance),Constructed,2024-04-30,CI-005,Jamaica Bay and Tributaries,40.65983924338744,-73.93603969525353
165205,1-IB199-1b,Brooklyn,Combined,ROW Infiltration Basin with Concrete Top,Constructed (Full Maintenance),Constructed,2022-07-16,NCB-014,East River / Open Waters,40.67259263027592,-73.93408848282024
176985,6004d,Brooklyn,Combined,ROWB,Constructed (Full Maintenance),Constructed,2024-12-23,CI-005,Jamaica Bay and Tributaries,40.64731870088836,-73.92129085381244
155760,1399e,Queens,Combined,ROWB,Constructed (Full Maintenance),Constructed,2016-03-15,BB-008,Flushing Bay,40.754997338025234,-73.87008272012787
125419,4337a,Queens,Combined,ROWB,Constructed (Full Maintenance),Constructed,2015-05-20,BB-006,Flushing Bay,40.73346157708032,-73.85022924015989
184309,IB6004A,Brooklyn,Combined,ROW Infiltration Basin with Concrete Top,Constructed (Full Maintenance),Constructed,2024-04-30,CI-005,Jamaica Bay and Tributaries,40.64941297958582,-73.94243498196815
159022,GI-7,Brooklyn,Combined,ROWB,Constructed (Full Maintenance),Constructed,2013-06-30,26W-003,Jamaica Bay and Tributaries,40.67256324946079,-73.90378373420664
183185,IB3090A,Brooklyn,Combined,ROW Infiltration Basin with Concrete Top,Constructed (Full Maintenance),Constructed,2024-04-30,CI-005,Jamaica Bay and Tributaries,40.6599542865731,-73.9423233999715
132668,152C,Brooklyn,Combined,ROWB,Constructed (Full Maintenance),Constructed,2015-11-19,26W-003,Jamaica Bay and Tributaries,40.66746302535085,-73.92379948888893
108815,3083a,Queens,Combined,ROWB,Constructed (Full Maintenance),Constructed,2022-08-31,TI-010,Flushing Creek,40.74579508187664,-73.80348365034784
121501,2375b,Queens,Combined,ROWB,Constructed (Full Maintenance),Constructed,2022-06-09,JAM-003a,Jamaica Bay and Tributaries,40.67052769045805,-73.80293897650623
112525,1055G,Brooklyn,Combined,ROWB,Constructed (Full Maintenance),Constructed,2021-06-29,26W-005,Jamaica Bay and Tributaries,40.68497570759276,-73.87354815061308
182263,IB2209E,Queens,Combined,ROW Infiltration Basin with Concrete Top,Constructed (Full Maintenance),Constructed,2021-05-14,26W-005,Jamaica Bay and Tributaries,40.686110688483225,-73.85111440881515
113743,1755A,Brooklyn,Combined,ROWB,Constructed (Full Maintenance),Constructed,2021-10-05,26W-005,Jamaica Bay and Tributaries,40.67930588887909,-73.87291271004379
185535,IB774B,Queens,Combined,ROW Infiltration Basin with Concrete Top,Constructed (Full Maintenance),Constructed,2021-06-11,JAM-003,Jamaica Bay and Tributaries,40.67824363108596,-73.82695880395532
151083,242a,Brooklyn,Combined,ROWB,Constructed (Full Maintenance),Constructed,2016-06-30,26W-003,Jamaica Bay and Tributaries,40.65010470064623,-73.91203304894393
184597,IB1676-1a,Queens,Combined,ROW Infiltration Basin with Concrete Top,Constructed (Full Maintenance),Constructed,2021-06-24,TI-010,Flushing Creek,40.75622780176374,-73.7980029174349
127512,687A,Bronx,Combined,ROWB,Constructed (Full Maintenance),Constructed,2021-05-03,HP-033,Westchester Creek,40.83059419478074,-73.84765298169822
132950,364A,Brooklyn,Combined,ROWB,Constructed (Full Maintenance),Constructed,2015-10-26,26W-003,Jamaica Bay and Tributaries,40.66670020945863,-73.9136035894051
99299,1233e,Brooklyn,Combined,ROWB,Constructed (Full Maintenance),Constructed,2021-06-29,26W-004,Jamaica Bay and Tributaries,40.67418380792505,-73.89251432670846
137668,1136a,Queens,Combined,ROWB,Constructed (Full Maintenance),Constructed,2016-12-28,NCQ-077,Newtown Creek,40.720039273939385,-73.91009574735321
126060,0219b,Brooklyn,Combined,ROWB,Constructed (Full Maintenance),Constructed,2016-02-03,NCB-015,Newtown Creek,40.67963771275716,-73.91612326703768
185796,IB92178B,Queens,Combined,ROW Infiltration Basin with Grass Top,Constructed (Full Maintenance),Constructed,2024-06-28,TI-023,East River / Open Waters,40.77341221578001,-73.81284792150493
107115,1689b,Queens,Combined,ROWB,Constructed (Full Maintenance),Constructed,2021-06-24,TI-010,Flushing Creek,40.756023756905584,-73.79923624251245
152328,188i,Queens,Combined,ROWB,Constructed (Full Maintenance),Constructed,2016-03-15,BB-008,Flushing Bay,40.73944623180778,-73.87448752162678
103403,1977H,Queens,Combined,ROWB,Constructed (Full Maintenance),Constructed,2021-11-18,TI-010,Flushing Creek,40.7593115146654,-73.78308048550116
182448,IB430A,Queens,Combined,ROW Infiltration Basin with Concrete Top,Constructed (Full Maintenance),Constructed,2022-12-30,NCB-083,Newtown Creek,40.70872425325965,-73.90610737091166
138118,DA6-E,Bronx,Combined,Rain Garden,Constructed,Constructed,2017-10-16,HP-024,Hutchinson River,40.88670797068792,-73.84615030954483
182044,IB2006a,Brooklyn,Combined,ROW Infiltration Basin with Concrete Top,Constructed (Full Maintenance),Constructed,2021-07-21,26W-004,Jamaica Bay and Tributaries,40.66683584695863,-73.8934908833252
188186,PA-2,Manhattan,Combined,Porous Asphalt,Constructed,Constructed,2018-08-01,NCB-014,East River / Open Waters,40.79741491707959,-73.94224844035965
185843,IB21033J,Queens,Combined,ROW Infiltration Basin with Grass Top,Constructed (Full Maintenance),Constructed,2024-06-28,TI-003,East River / Open Waters,40.78263526210429,-73.81879245967454
96004,127A,Bronx,Combined,ROWB,Constructed (Full Maintenance),Constructed,2020-10-22,HP-007,Bronx River,40.86130936037657,-73.85580488409936
125433,4346a,Queens,Combined,ROWB,Constructed (Full Maintenance),Constructed,2015-05-20,BB-006,Flushing Bay,40.73098588542903,-73.85859309999745
136098,sgs452,Queens,Combined,ROWSGS,Constructed (Full Maintenance),Constructed,2020-07-14,NCQ-077,Newtown Creek,40.72664540092575,-73.92024944021418
132427,10D,Brooklyn,Combined,ROWB,Constructed (Full Maintenance),Constructed,2015-11-19,26W-003,Jamaica Bay and Tributaries,40.671303718614496,-73.92690057909674
187214,Soundview3,Bronx,MS4,Rain Garden,Constructed,Constructed,2015-04-01,OVERLAND FLOW BR,Bronx River,40.81075320606917,-73.86394708527898
176500,IB4020c,Brooklyn,Combined,ROW Infiltration Basin with Concrete Top,Constructed (In Guarantee),Constructed,2024-12-23,CI-005,Jamaica Bay and Tributaries,40.6533748325808,-73.92671033181723
174783,IB5112B,Brooklyn,Combined,ROW Infiltration Basin with Concrete Top,Constructed (In Guarantee),Constructed,2025-03-13,CI-005,Jamaica Bay and Tributaries,40.64492880740554,-73.90253443628882
182208,IB1727C,Brooklyn,Combined,ROW Infiltration Basin with Concrete Top,Constructed (Full Maintenance),Constructed,2021-05-14,26W-005,Jamaica Bay and Tributaries,40.682498482982695,-73.87535474498192
185298,IB3011i,Brooklyn,Combined,ROW Infiltration Basin with Concrete Top,Constructed (In Guarantee),Constructed,2024-12-23,CI-005,Jamaica Bay and Tributaries,40.65806586957498,-73.92999122206278
183669,IB6001C,Brooklyn,Combined,ROW Infiltration Basin with Concrete Top,Constructed (Full Maintenance),Constructed,2024-04-30,CI-005,Jamaica Bay and Tributaries,40.65001013666259,-73.94276406382671
184338,IB5054A,Brooklyn,Combined,ROW Infiltration Basin with Concrete Top,Constructed (Full Maintenance),Constructed,2024-04-30,CI-005,Jamaica Bay and Tributaries,40.6518580162544,-73.93135295999147
108615,3002a,Queens,Combined,ROWB,Constructed (Full Maintenance),Constructed,2022-08-31,TI-010,Flushing Creek,40.75047138274255,-73.79530428621156
148315,F-32b,Queens,Combined,ROWB,Constructed (Full Maintenance),Constructed,2017-12-22,JAM-003a,Jamaica Bay and Tributaries,40.696453063186034,-73.84083763149427
183687,IB5030I,Brooklyn,Combined,ROW Infiltration Basin with Combination of Concrete and Grass Top,Constructed (Full Maintenance),Constructed,2024-04-30,CI-005,Jamaica Bay and Tributaries,40.65515963890172,-73.93564986183364
151682,486b,Brooklyn,Combined,ROWB,Constructed (Full Maintenance),Constructed,2016-06-30,26W-003,Jamaica Bay and Tributaries,40.65810335385424,-73.90092477035799
182355,B287-01SPa,Brooklyn,Combined,Subsurface Pipe/Broken Stone,Constructed (In Guarantee),Constructed,2024-09-05,CI-004,Jamaica Bay and Tributaries,40.62276368178878,-73.94638064762137
142249,M111-01PPb,Manhattan,Combined,Permeable Pavers,Constructed,Constructed,2015-05-15,NR-033,East River / Open Waters,40.765960375330856,-73.99033336708662
121654,3132b,Queens,Combined,ROWB,Constructed (Full Maintenance),Constructed,2022-06-09,JAM-003a,Jamaica Bay and Tributaries,40.67006023834318,-73.80574282107861
120676,1097a,Queens,Combined,ROWB,Constructed (Full Maintenance),Constructed,2020-06-29,JAM-003a,Jamaica Bay and Tributaries,40.67969133300057,-73.81785855261613
161063,IB548c,Bronx,Combined,ROW Infiltration Basin with Concrete Top,Constructed (Full Maintenance),Constructed,2021-05-03,HP-014,Westchester Creek,40.8507554296409,-73.85159119917664
188326,RG-1,Staten Island,Combined,Rain Garden,Constructed,Constructed,2018-08-01,PR-019,East River / Open Waters,40.61451048705937,-74.0741482472457
181988,IB1337c,Brooklyn,Combined,ROW Infiltration Basin with Concrete Top,Constructed (Full Maintenance),Constructed,2021-06-29,26W-004,Jamaica Bay and Tributaries,40.67109443754506,-73.8920896026929
165284,IB1347a,Queens,Combined,ROW Infiltration Basin with Grass Top,Constructed (Full Maintenance),Constructed,2020-06-29,JAM-003,Jamaica Bay and Tributaries,40.67886841230652,-73.81245374115235
171486,IB1857a,Brooklyn,Combined,ROW Infiltration Basin with Concrete Top,Constructed (Full Maintenance),Constructed,2021-07-21,26W-005,Jamaica Bay and Tributaries,40.67342770435026,-73.88160964444415
177601,IB85A,Bronx,Combined,ROW Infiltration Basin with Concrete Top,Constructed (Full Maintenance),Constructed,2021-03-30,HP-004,Bronx River,40.85595665045339,-73.88714051168431
114435,2447A,Queens,Combined,ROWB,Constructed (Full Maintenance),Constructed,2021-05-14,26W-005,Jamaica Bay and Tributaries,40.68170907438302,-73.84736228645912
173864,IB1114B,Brooklyn,Combined,ROW Infiltration Basin with Concrete Top,Constructed (In Guarantee),Constructed,2025-03-13,CI-005,Jamaica Bay and Tributaries,40.63499868568655,-73.90954710925128
118459,458e,Brooklyn,Combined,ROWB,Constructed (Full Maintenance),Constructed,2016-01-15,26W-003,Jamaica Bay and Tributaries,40.66757457395474,-73.89619023816319
103853,1423A,Queens,Combined,ROWB,Constructed (Full Maintenance),Constructed,2020-09-16,JAM-005,Jamaica Bay and Tributaries,40.71014480264256,-73.73876828031358
159709,159B,Queens,Non-combined,ROWB,Constructed (Full Maintenance),Constructed,2021-05-11,ROC-130,Jamaica Bay and Tributaries,40.58265104731052,-73.81997140425467
100886,2414a,Brooklyn,Combined,ROWB,Constructed (Full Maintenance),Constructed,2021-07-21,26W-005,Jamaica Bay and Tributaries,40.67060025817502,-73.8757068654206
183257,IB0194G,Bronx,Combined,ROW Infiltration Basin with Concrete Top,Constructed (Full Maintenance),Constructed,2021-05-30,HP-007,Bronx River,40.89670565723313,-73.86867391143146
184590,IB1536a,Queens,Combined,ROW Infiltration Basin with Concrete Top,Constructed (Full Maintenance),Constructed,2021-06-24,TI-010,Flushing Creek,40.75998086429345,-73.80020699258434
181427,1-IB414d,Brooklyn,Combined,ROW Infiltration Basin with Concrete Top,Constructed (Full Maintenance),Constructed,2022-07-16,NCB-014,East River / Open Waters,40.68140580582561,-73.93168894523834
141907,6268A,Queens,Combined,ROWB,Constructed (Full Maintenance),Constructed,2017-12-19,BB-009,Newtown Creek,40.73779712255567,-73.92325354833255
149903,170d,Brooklyn,Combined,ROWB,Constructed (Full Maintenance),Constructed,2017-08-10,NCB-015,Newtown Creek,40.68955687651175,-73.91607667785836
189333,PP4077,Brooklyn,Combined,ROW Porous Concrete,90% Design Submitted,Final Design,,OH-015,East River / Open Waters,40.6105246496381,-73.98517998958711
132987,389A,Brooklyn,Combined,ROWB,Constructed (Full Maintenance),Constructed,2015-11-19,26W-003,Jamaica Bay and Tributaries,40.66605248473388,-73.9186317904194
183377,1-IB217b,Brooklyn,Combined,ROW Infiltration Basin with Concrete Top,Constructed (Full Maintenance),Constructed,2022-07-16,NCB-014,East River / Open Waters,40.67414863576498,-73.93609916026043
102323,722D,Queens,Combined,ROWB,Constructed (Full Maintenance),Constructed,2021-11-18,TI-010,Flushing Creek,40.73876534979191,-73.78076591103543
118875,11b,Brooklyn,Combined,ROWB,Constructed (Full Maintenance),Constructed,2016-08-25,NCB-015,Newtown Creek,40.71516612273398,-73.9359770371045
176357,IB3063a,Brooklyn,Combined,ROW Infiltration Basin with Concrete Top,Constructed (In Guarantee),Constructed,2024-12-23,CI-005,Jamaica Bay and Tributaries,40.65573839616037,-73.92523829126854
187312,MARC-01SP,Brooklyn,Combined,Subsurface Detention System,In Construction,In Construction,,NCB-014,East River / Open Waters,40.69931372700036,-73.95171010178481
133227,612A,Brooklyn,Combined,ROWB,Constructed (Full Maintenance),Constructed,2015-11-19,26W-003,Jamaica Bay and Tributaries,40.66089239098648,-73.92033129407626
171164,1-IB199f,Brooklyn,Combined,ROW Infiltration Basin with Concrete Top,Constructed (Full Maintenance),Constructed,2022-07-16,NCB-014,East River / Open Waters,40.67264260426958,-73.93501114873587
182637,IB516A,Queens,Combined,ROW Infiltration Basin with Concrete Top,Constructed (Full Maintenance),Constructed,2022-09-30,BB-005,East River / Open Waters,40.75612107974876,-73.88257212171742
121916,3357a,Queens,MS4,ROWB,Constructed (Full Maintenance),Constructed,2022-06-09,JAM-003,Jamaica Bay and Tributaries,40.667130056757465,-73.81810407641912
